,state,city,building,space,capacity,url
0,NY,New York City,980 6th Avenue,936b4506-e681-4af1-91b9-c359270fdf60,2,https://www.wework.com/buildings/980-6th-avenue--new-york-city--NY/reserve/936b4506-e681-4af1-91b9-c359270fdf60
1,NY,New York City,980 6th Avenue,a49501fb-e2f9-403d-8479-965dd5def54e,2,https://www.wework.com/buildings/980-6th-avenue--new-york-city--NY/reserve/a49501fb-e2f9-403d-8479-965dd5def54e
2,NY,New York City,980 6th Avenue,6cf8b30c-9775-4707-9ec2-72e866699d30,7,https://www.wework.com/buildings/980-6th-avenue--new-york-city--NY/reserve/6cf8b30c-9775-4707-9ec2-72e866699d30
3,NY,New York City,980 6th Avenue,e7991168-4adf-4f99-84cb-284b5b95c547,7,https://www.wework.com/buildings/980-6th-avenue--new-york-city--NY/reserve/e7991168-4adf-4f99-84cb-284b5b95c547
4,NY,New York City,980 6th Avenue,6eec4f73-27a6-46c3-83fa-41a7d495009c,10,https://www.wework.com/buildings/980-6th-avenue--new-york-city--NY/reserve/6eec4f73-27a6-46c3-83fa-41a7d495009c
5,NY,New York City,980 6th Avenue,c468abe5-79af-414e-ad21-fd0d3db79234,8,https://www.wework.com/buildings/980-6th-avenue--new-york-city--NY/reserve/c468abe5-79af-414e-ad21-fd0d3db79234
6,NY,New York City,980 6th Avenue,adda2473-73fd-47a6-b0c9-5858a20bf14f,8,https://www.wework.com/buildings/980-6th-avenue--new-york-city--NY/reserve/adda2473-73fd-47a6-b0c9-5858a20bf14f
7,NY,New York City,980 6th Avenue,ae58d870-4905-4f52-8b88-e8f457e46701,14,https://www.wework.com/buildings/980-6th-avenue--new-york-city--NY/reserve/ae58d870-4905-4f52-8b88-e8f457e46701
8,NY,New York City,980 6th Avenue,f6111953-61a3-46cf-aca4-637c0e563321,20,https://www.wework.com/buildings/980-6th-avenue--new-york-city--NY/reserve/f6111953-61a3-46cf-aca4-637c0e563321
9,NY,New York City,16 E 34th St,9375696c-f573-460d-994f-ef60259bdc01,5,https://www.wework.com/buildings/16-e-34th-st--new-york-city--NY/reserve/9375696c-f573-460d-994f-ef60259bdc01
10,NY,New York City,16 E 34th St,87fd6446-f90e-4fb6-950f-12b2db0d311b,6,https://www.wework.com/buildings/16-e-34th-st--new-york-city--NY/reserve/87fd6446-f90e-4fb6-950f-12b2db0d311b
11,NY,New York City,16 E 34th St,ac5c1a72-19d6-4e61-8af9-95a3349fb56a,11,https://www.wework.com/buildings/16-e-34th-st--new-york-city--NY/reserve/ac5c1a72-19d6-4e61-8af9-95a3349fb56a
12,NY,New York City,Gotham Center,d78e26fe-ff2e-4f70-b955-6f426466e74a,1,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/d78e26fe-ff2e-4f70-b955-6f426466e74a
13,NY,New York City,Gotham Center,fd2dfa32-d543-43b8-b783-b9c13ce173c9,2,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/fd2dfa32-d543-43b8-b783-b9c13ce173c9
14,NY,New York City,Gotham Center,ef5c1e91-a92d-40e5-9377-23ce1b1ab52d,2,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/ef5c1e91-a92d-40e5-9377-23ce1b1ab52d
15,NY,New York City,Gotham Center,d81b6807-3496-4c39-ac70-f74dc324df53,4,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/d81b6807-3496-4c39-ac70-f74dc324df53
16,NY,New York City,Gotham Center,ad3f4092-fc9b-4f82-b3e1-9d715c7a5965,3,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/ad3f4092-fc9b-4f82-b3e1-9d715c7a5965
17,NY,New York City,Gotham Center,dfbd24e5-0920-4740-b447-9d8a9eff9b7d,4,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/dfbd24e5-0920-4740-b447-9d8a9eff9b7d
18,NY,New York City,Gotham Center,e0c794f0-3bf8-4bfb-8df7-5f9e13feecc5,5,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/e0c794f0-3bf8-4bfb-8df7-5f9e13feecc5
19,NY,New York City,Gotham Center,f9a73db5-0f27-4a5b-aa3a-28ec9af8f424,5,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/f9a73db5-0f27-4a5b-aa3a-28ec9af8f424
20,NY,New York City,Gotham Center,88b87555-2af1-4fef-9903-b7e0a2c0d66e,6,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/88b87555-2af1-4fef-9903-b7e0a2c0d66e
21,NY,New York City,Gotham Center,f4b6e410-4885-4afb-863c-4e171d8748da,6,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/f4b6e410-4885-4afb-863c-4e171d8748da
22,NY,New York City,Gotham Center,2348488e-bffc-4835-99d7-2602b3a6c5a7,7,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/2348488e-bffc-4835-99d7-2602b3a6c5a7
23,NY,New York City,Gotham Center,6df3e9a6-cdfe-4843-9afb-e073f8919439,7,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/6df3e9a6-cdfe-4843-9afb-e073f8919439
24,NY,New York City,Gotham Center,6e968c13-811b-42c3-8749-d4fe9d7bf28f,9,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/6e968c13-811b-42c3-8749-d4fe9d7bf28f
25,NY,New York City,Gotham Center,fa22133e-ed00-4865-83c5-c398c7f2452d,10,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/fa22133e-ed00-4865-83c5-c398c7f2452d
26,NY,New York City,Gotham Center,d9ff467f-4f79-40fa-9c0a-be8cd92f7eb7,9,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/d9ff467f-4f79-40fa-9c0a-be8cd92f7eb7
27,NY,New York City,Gotham Center,3fd18b66-9f0a-465a-a51c-9a7bdf90fa05,13,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/3fd18b66-9f0a-465a-a51c-9a7bdf90fa05
28,NY,New York City,Gotham Center,662c35d1-360d-4727-9c77-267ca8f9138f,18,https://www.wework.com/buildings/gotham-center--new-york-city--NY/reserve/662c35d1-360d-4727-9c77-267ca8f9138f
29,NY,New York City,8 W 126th St,5149d1b7-25c1-410d-a0ba-f551af1f6624,1,https://www.wework.com/buildings/8-w-126th-st--new-york-city--NY/reserve/5149d1b7-25c1-410d-a0ba-f551af1f6624
30,NY,New York City,8 W 126th St,f7e04ece-9fd3-4de0-9370-70e72b1fc470,1,https://www.wework.com/buildings/8-w-126th-st--new-york-city--NY/reserve/f7e04ece-9fd3-4de0-9370-70e72b1fc470
31,NY,New York City,8 W 126th St,ec4b6618-13eb-4928-ae6c-54f47d2b5b98,4,https://www.wework.com/buildings/8-w-126th-st--new-york-city--NY/reserve/ec4b6618-13eb-4928-ae6c-54f47d2b5b98
32,NY,New York City,8 W 126th St,1a03c73d-6f71-4426-b5da-63634ef99575,5,https://www.wework.com/buildings/8-w-126th-st--new-york-city--NY/reserve/1a03c73d-6f71-4426-b5da-63634ef99575
33,NY,New York City,8 W 126th St,c36dde44-b92e-40ce-b7cc-d9f55a6f29d0,6,https://www.wework.com/buildings/8-w-126th-st--new-york-city--NY/reserve/c36dde44-b92e-40ce-b7cc-d9f55a6f29d0
34,NY,New York City,8 W 126th St,302d607a-17c5-4d5a-a7ba-60e5e7de324f,7,https://www.wework.com/buildings/8-w-126th-st--new-york-city--NY/reserve/302d607a-17c5-4d5a-a7ba-60e5e7de324f
35,NY,New York City,368 9th Ave,9bc4d713-9de3-4f8f-b6de-32c4797d5efa,1,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/9bc4d713-9de3-4f8f-b6de-32c4797d5efa
36,NY,New York City,368 9th Ave,fdf441c8-be9f-49f2-a6f4-b5d816e728f4,2,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/fdf441c8-be9f-49f2-a6f4-b5d816e728f4
37,NY,New York City,368 9th Ave,ef9b4d6d-1d1e-46d3-8828-297e047b1e89,2,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/ef9b4d6d-1d1e-46d3-8828-297e047b1e89
38,NY,New York City,368 9th Ave,ffbfa15d-9a54-43e2-a62a-ed5294e098ff,3,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/ffbfa15d-9a54-43e2-a62a-ed5294e098ff
39,NY,New York City,368 9th Ave,ebd8def1-c72a-4463-8142-6a316ba858d2,4,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/ebd8def1-c72a-4463-8142-6a316ba858d2
40,NY,New York City,368 9th Ave,d09670dc-15a2-49ea-abd1-01b652082815,5,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/d09670dc-15a2-49ea-abd1-01b652082815
41,NY,New York City,368 9th Ave,daebd2ad-1377-4d02-b627-60f51df5546f,6,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/daebd2ad-1377-4d02-b627-60f51df5546f
42,NY,New York City,368 9th Ave,72ab6163-9c23-4b80-8950-2e09f6caece1,8,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/72ab6163-9c23-4b80-8950-2e09f6caece1
43,NY,New York City,368 9th Ave,9b744e89-8490-4e6f-a836-a11ff43c9e23,14,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/9b744e89-8490-4e6f-a836-a11ff43c9e23
44,NY,New York City,368 9th Ave,cc8dfd82-de5c-40b1-9c17-e8968597de30,14,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/cc8dfd82-de5c-40b1-9c17-e8968597de30
45,NY,New York City,368 9th Ave,9ac39d89-e806-4ec8-b8ac-67315bca9b5a,16,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/9ac39d89-e806-4ec8-b8ac-67315bca9b5a
46,NY,New York City,368 9th Ave,7b85ae52-301b-43c4-a86c-ebc306a89f50,18,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/7b85ae52-301b-43c4-a86c-ebc306a89f50
47,NY,New York City,368 9th Ave,d70e1f61-c306-4d11-9385-6284cb07f743,17,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/d70e1f61-c306-4d11-9385-6284cb07f743
48,NY,New York City,368 9th Ave,f7d02483-b163-4993-a49b-5f820a515fab,20,https://www.wework.com/buildings/368-9th-ave--new-york-city--NY/reserve/f7d02483-b163-4993-a49b-5f820a515fab
49,NY,New York City,880 3rd Avenue,7f42e00d-f653-4c52-9fea-2fd2bf76e830,2,https://www.wework.com/buildings/880-3rd-avenue--new-york-city--NY/reserve/7f42e00d-f653-4c52-9fea-2fd2bf76e830
50,NY,New York City,880 3rd Avenue,b281c4c6-e4cd-4a96-a87c-2aa3a9c5c6e8,1,https://www.wework.com/buildings/880-3rd-avenue--new-york-city--NY/reserve/b281c4c6-e4cd-4a96-a87c-2aa3a9c5c6e8
51,NY,New York City,880 3rd Avenue,e56655f6-5d57-423f-96b4-b6cc24bfe9f1,3,https://www.wework.com/buildings/880-3rd-avenue--new-york-city--NY/reserve/e56655f6-5d57-423f-96b4-b6cc24bfe9f1
52,NY,New York City,880 3rd Avenue,efc72b77-be48-413e-9174-a5736ddec924,4,https://www.wework.com/buildings/880-3rd-avenue--new-york-city--NY/reserve/efc72b77-be48-413e-9174-a5736ddec924
53,NY,New York City,880 3rd Avenue,5e0ba7e0-738e-47ad-8817-22b3df555613,5,https://www.wework.com/buildings/880-3rd-avenue--new-york-city--NY/reserve/5e0ba7e0-738e-47ad-8817-22b3df555613
54,NY,New York City,880 3rd Avenue,5ad06cfb-94af-4faa-a62f-e817dff64650,6,https://www.wework.com/buildings/880-3rd-avenue--new-york-city--NY/reserve/5ad06cfb-94af-4faa-a62f-e817dff64650
55,NY,New York City,880 3rd Avenue,626385c7-7d66-4b8d-a75e-bdce21169f8a,8,https://www.wework.com/buildings/880-3rd-avenue--new-york-city--NY/reserve/626385c7-7d66-4b8d-a75e-bdce21169f8a
56,NY,New York City,880 3rd Avenue,1d31cf92-081c-44ca-9a24-85c542232cbf,6,https://www.wework.com/buildings/880-3rd-avenue--new-york-city--NY/reserve/1d31cf92-081c-44ca-9a24-85c542232cbf
57,NY,New York City,880 3rd Avenue,877c03ab-4af1-4002-947c-1a65ec6ebb74,14,https://www.wework.com/buildings/880-3rd-avenue--new-york-city--NY/reserve/877c03ab-4af1-4002-947c-1a65ec6ebb74
58,NY,New York City,880 3rd Avenue,436162d5-d639-4ad4-bd21-8b27321a0dea,19,https://www.wework.com/buildings/880-3rd-avenue--new-york-city--NY/reserve/436162d5-d639-4ad4-bd21-8b27321a0dea
59,NY,New York City,450 Lexington Ave,219b0af0-4ee0-4a05-a35f-7dee9b154cbe,1,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/219b0af0-4ee0-4a05-a35f-7dee9b154cbe
60,NY,New York City,450 Lexington Ave,cde59baa-383d-4704-be7c-fa715a34a87a,2,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/cde59baa-383d-4704-be7c-fa715a34a87a
61,NY,New York City,450 Lexington Ave,ca9c951d-52d6-45f6-aa98-b8acbf7c0e52,1,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/ca9c951d-52d6-45f6-aa98-b8acbf7c0e52
62,NY,New York City,450 Lexington Ave,ec03ac29-33d5-403f-8991-13395d0550cf,3,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/ec03ac29-33d5-403f-8991-13395d0550cf
63,NY,New York City,450 Lexington Ave,93b41fd0-879f-499c-9438-aefcd6e16b31,4,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/93b41fd0-879f-499c-9438-aefcd6e16b31
64,NY,New York City,450 Lexington Ave,f135208b-c40c-4eaa-8fab-f965a9e1c2dd,5,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/f135208b-c40c-4eaa-8fab-f965a9e1c2dd
65,NY,New York City,450 Lexington Ave,ed453b64-2d50-4dec-8573-88fa63dc4dec,6,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/ed453b64-2d50-4dec-8573-88fa63dc4dec
66,NY,New York City,450 Lexington Ave,445217b3-c2bd-4a4e-99c3-55640e79383b,7,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/445217b3-c2bd-4a4e-99c3-55640e79383b
67,NY,New York City,450 Lexington Ave,267f8148-262c-489b-bfab-fa0db8065292,8,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/267f8148-262c-489b-bfab-fa0db8065292
68,NY,New York City,450 Lexington Ave,49587ec6-e54b-4458-8921-b200ec4decec,8,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/49587ec6-e54b-4458-8921-b200ec4decec
69,NY,New York City,450 Lexington Ave,c1739cd5-dd73-40ec-845c-7cf4b058bda3,10,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/c1739cd5-dd73-40ec-845c-7cf4b058bda3
70,NY,New York City,450 Lexington Ave,19f8028f-8b55-4389-9d26-512532e38cb1,10,https://www.wework.com/buildings/450-lexington-ave--new-york-city--NY/reserve/19f8028f-8b55-4389-9d26-512532e38cb1
71,NY,New York City,199 Water St,f79d4c10-d060-42b2-9f8f-d756462f4ddb,1,https://www.wework.com/buildings/199-water-st--new-york-city--NY/reserve/f79d4c10-d060-42b2-9f8f-d756462f4ddb
72,NY,New York City,199 Water St,9edebc7c-3665-4108-a2c9-2b9f1b16a62b,3,https://www.wework.com/buildings/199-water-st--new-york-city--NY/reserve/9edebc7c-3665-4108-a2c9-2b9f1b16a62b
73,NY,New York City,160 Varick Street,f8a540a1-9142-4c54-9736-736043851b06,2,https://www.wework.com/buildings/160-varick-street--new-york-city--NY/reserve/f8a540a1-9142-4c54-9736-736043851b06
74,NY,New York City,160 Varick Street,f8fc30e8-4db4-4039-82b8-45c915e040e9,1,https://www.wework.com/buildings/160-varick-street--new-york-city--NY/reserve/f8fc30e8-4db4-4039-82b8-45c915e040e9
75,NY,New York City,160 Varick Street,f35ea4f7-9f24-45c7-9cb2-6c10f9c10f67,4,https://www.wework.com/buildings/160-varick-street--new-york-city--NY/reserve/f35ea4f7-9f24-45c7-9cb2-6c10f9c10f67
76,NY,New York City,160 Varick Street,cae51971-ff20-4289-bd9e-4a8038ad333e,16,https://www.wework.com/buildings/160-varick-street--new-york-city--NY/reserve/cae51971-ff20-4289-bd9e-4a8038ad333e
77,NY,New York City,148 Lafayette St,89930fba-8e05-4642-abc1-ebc1c441319a,2,https://www.wework.com/buildings/148-lafayette-st--new-york-city--NY/reserve/89930fba-8e05-4642-abc1-ebc1c441319a
78,NY,New York City,148 Lafayette St,303fa7b5-8213-4bfd-b535-3c8e49b3d1d8,4,https://www.wework.com/buildings/148-lafayette-st--new-york-city--NY/reserve/303fa7b5-8213-4bfd-b535-3c8e49b3d1d8
79,NY,New York City,148 Lafayette St,defbb9b3-b15a-460a-a7a7-0906ed8fd82a,5,https://www.wework.com/buildings/148-lafayette-st--new-york-city--NY/reserve/defbb9b3-b15a-460a-a7a7-0906ed8fd82a
80,NY,New York City,148 Lafayette St,54b34501-d5f7-4fd9-ab0a-b54bae9aa4c4,6,https://www.wework.com/buildings/148-lafayette-st--new-york-city--NY/reserve/54b34501-d5f7-4fd9-ab0a-b54bae9aa4c4
81,NY,New York City,148 Lafayette St,447be637-c61c-465f-ab4b-d61b73bd852f,10,https://www.wework.com/buildings/148-lafayette-st--new-york-city--NY/reserve/447be637-c61c-465f-ab4b-d61b73bd852f
82,NY,New York City,148 Lafayette St,9057a702-b6e1-4871-8ab7-577ab4307a9c,9,https://www.wework.com/buildings/148-lafayette-st--new-york-city--NY/reserve/9057a702-b6e1-4871-8ab7-577ab4307a9c
83,NY,New York City,148 Lafayette St,e9786958-6060-43b1-ab97-aeb989d07f44,13,https://www.wework.com/buildings/148-lafayette-st--new-york-city--NY/reserve/e9786958-6060-43b1-ab97-aeb989d07f44
84,NY,New York City,1450 Broadway,d9caf36d-b8b1-41ec-8fc0-1de7796f7bb8,1,https://www.wework.com/buildings/1450-broadway--new-york-city--NY/reserve/d9caf36d-b8b1-41ec-8fc0-1de7796f7bb8
85,NY,New York City,1450 Broadway,ee05d51f-f320-4806-b916-0354444d3fc5,2,https://www.wework.com/buildings/1450-broadway--new-york-city--NY/reserve/ee05d51f-f320-4806-b916-0354444d3fc5
86,NY,New York City,1450 Broadway,6f5b31ee-fdeb-4c0d-b407-3c66059aa27f,2,https://www.wework.com/buildings/1450-broadway--new-york-city--NY/reserve/6f5b31ee-fdeb-4c0d-b407-3c66059aa27f
87,NY,New York City,1450 Broadway,0ff935f2-44a0-4691-886f-1763b04c9647,17,https://www.wework.com/buildings/1450-broadway--new-york-city--NY/reserve/0ff935f2-44a0-4691-886f-1763b04c9647
88,NY,New York City,1450 Broadway,112653fc-7dfa-4229-b053-a0489450f63f,18,https://www.wework.com/buildings/1450-broadway--new-york-city--NY/reserve/112653fc-7dfa-4229-b053-a0489450f63f
89,NY,New York City,575 Lexington Avenue,5d2e032b-f2f2-4580-9e54-d0411ab81837,2,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/5d2e032b-f2f2-4580-9e54-d0411ab81837
90,NY,New York City,575 Lexington Avenue,c99b8c2e-a393-4652-9f34-ac584a745514,2,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/c99b8c2e-a393-4652-9f34-ac584a745514
91,NY,New York City,575 Lexington Avenue,49ca257e-e33e-4a51-9d34-548eac70090f,3,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/49ca257e-e33e-4a51-9d34-548eac70090f
92,NY,New York City,575 Lexington Avenue,5249ef80-b8f2-42a9-887a-261aa8f1b89a,4,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/5249ef80-b8f2-42a9-887a-261aa8f1b89a
93,NY,New York City,575 Lexington Avenue,06ae9c24-6e0e-47c8-9f2a-34b7c7025bc2,3,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/06ae9c24-6e0e-47c8-9f2a-34b7c7025bc2
94,NY,New York City,575 Lexington Avenue,d3307bac-85b6-473c-8261-923f9e65a61d,4,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/d3307bac-85b6-473c-8261-923f9e65a61d
95,NY,New York City,575 Lexington Avenue,fc77f2f2-5695-4f1e-8849-26d653cea367,5,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/fc77f2f2-5695-4f1e-8849-26d653cea367
96,NY,New York City,575 Lexington Avenue,4b5a7f4b-b0a8-4c65-95b2-ed71a7e302c3,6,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/4b5a7f4b-b0a8-4c65-95b2-ed71a7e302c3
97,NY,New York City,575 Lexington Avenue,d90eeded-b24e-40e4-b845-df55f29c34d6,5,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/d90eeded-b24e-40e4-b845-df55f29c34d6
98,NY,New York City,575 Lexington Avenue,f1ece4cf-ae7f-4ed4-96d0-3af401c6ff5a,6,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/f1ece4cf-ae7f-4ed4-96d0-3af401c6ff5a
99,NY,New York City,575 Lexington Avenue,67e9e465-674b-42b1-b470-454ac42c068a,9,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/67e9e465-674b-42b1-b470-454ac42c068a
100,NY,New York City,575 Lexington Avenue,bf0c9168-9f22-441c-b65d-cdd824cbe805,10,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/bf0c9168-9f22-441c-b65d-cdd824cbe805
101,NY,New York City,575 Lexington Avenue,aeae695f-c8d1-403f-a83b-9c7b7b7eaf52,12,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/aeae695f-c8d1-403f-a83b-9c7b7b7eaf52
102,NY,New York City,575 Lexington Avenue,4e79a149-230d-4b64-a906-a5fbe3261c1d,13,https://www.wework.com/buildings/575-lexington-avenue--new-york-city--NY/reserve/4e79a149-230d-4b64-a906-a5fbe3261c1d
103,NY,New York City,511 W 25th St,ea83fb69-6aa0-45fd-ac0f-a1042d1e3731,2,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/ea83fb69-6aa0-45fd-ac0f-a1042d1e3731
104,NY,New York City,511 W 25th St,9819f98f-ad1e-4340-b6cb-aa52c26bb5d7,1,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/9819f98f-ad1e-4340-b6cb-aa52c26bb5d7
105,NY,New York City,511 W 25th St,fb25a986-0215-4da6-8155-db9c8c581761,3,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/fb25a986-0215-4da6-8155-db9c8c581761
106,NY,New York City,511 W 25th St,e7532635-a726-46d5-bd26-88c8e049bd91,4,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/e7532635-a726-46d5-bd26-88c8e049bd91
107,NY,New York City,511 W 25th St,f6f5367d-2f2a-4a04-a49b-520d43331ec2,6,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/f6f5367d-2f2a-4a04-a49b-520d43331ec2
108,NY,New York City,511 W 25th St,33261f9a-e8eb-4ffd-bb78-b51fedba4128,6,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/33261f9a-e8eb-4ffd-bb78-b51fedba4128
109,NY,New York City,511 W 25th St,f6f80578-dffe-4d6d-af6c-14e84de1281a,11,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/f6f80578-dffe-4d6d-af6c-14e84de1281a
110,NY,New York City,511 W 25th St,30b9cf42-6220-4344-80ec-930ec73fb238,12,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/30b9cf42-6220-4344-80ec-930ec73fb238
111,NY,New York City,511 W 25th St,3065b65a-e886-4957-aba3-6bfea74c2fe5,15,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/3065b65a-e886-4957-aba3-6bfea74c2fe5
112,NY,New York City,511 W 25th St,29c7c2dd-6f89-4a59-9761-caea4dedc6df,15,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/29c7c2dd-6f89-4a59-9761-caea4dedc6df
113,NY,New York City,511 W 25th St,94b5fd91-f81a-4138-8fef-06d3e2b8656a,15,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/94b5fd91-f81a-4138-8fef-06d3e2b8656a
114,NY,New York City,511 W 25th St,edaeab45-e8e4-4939-91ed-d8541a14038e,17,https://www.wework.com/buildings/511-w-25th-st--new-york-city--NY/reserve/edaeab45-e8e4-4939-91ed-d8541a14038e
115,NY,New York City,609 Greenwich Street,9a9bdb73-779e-4a4c-8a51-777f9bdbc4be,2,https://www.wework.com/buildings/609-greenwich-street--new-york-city--NY/reserve/9a9bdb73-779e-4a4c-8a51-777f9bdbc4be
116,NY,New York City,609 Greenwich Street,fc6c98a3-3dd4-4dae-8279-4fd7265ac458,1,https://www.wework.com/buildings/609-greenwich-street--new-york-city--NY/reserve/fc6c98a3-3dd4-4dae-8279-4fd7265ac458
117,NY,New York City,609 Greenwich Street,b602ab47-29e2-4501-af3d-bf93958b605e,4,https://www.wework.com/buildings/609-greenwich-street--new-york-city--NY/reserve/b602ab47-29e2-4501-af3d-bf93958b605e
118,NY,New York City,609 Greenwich Street,c101cbd3-84df-4abe-bc08-56bd0c88fb6b,5,https://www.wework.com/buildings/609-greenwich-street--new-york-city--NY/reserve/c101cbd3-84df-4abe-bc08-56bd0c88fb6b
119,NY,New York City,609 Greenwich Street,7e9334c8-3053-43be-bfcb-10b315e95529,6,https://www.wework.com/buildings/609-greenwich-street--new-york-city--NY/reserve/7e9334c8-3053-43be-bfcb-10b315e95529
120,NY,New York City,609 Greenwich Street,ab44f7cb-37af-4880-9411-40223d92e060,6,https://www.wework.com/buildings/609-greenwich-street--new-york-city--NY/reserve/ab44f7cb-37af-4880-9411-40223d92e060
121,NY,New York City,Dock 72 At The Brooklyn Navy Yard,d4da176d-923e-43b1-92b9-ee75ae34afc8,1,https://www.wework.com/buildings/dock-72-at-the-brooklyn-navy-yard--new-york-city--NY/reserve/d4da176d-923e-43b1-92b9-ee75ae34afc8
122,NY,New York City,Dock 72 At The Brooklyn Navy Yard,adea5a4b-8ddd-4994-8c80-9541c126438b,1,https://www.wework.com/buildings/dock-72-at-the-brooklyn-navy-yard--new-york-city--NY/reserve/adea5a4b-8ddd-4994-8c80-9541c126438b
123,NY,New York City,Dock 72 At The Brooklyn Navy Yard,f32259e1-58ef-4584-b909-64fb883b9096,4,https://www.wework.com/buildings/dock-72-at-the-brooklyn-navy-yard--new-york-city--NY/reserve/f32259e1-58ef-4584-b909-64fb883b9096
124,NY,New York City,Dock 72 At The Brooklyn Navy Yard,89cb4d14-4df1-4c50-a50a-7f2eb4fde562,4,https://www.wework.com/buildings/dock-72-at-the-brooklyn-navy-yard--new-york-city--NY/reserve/89cb4d14-4df1-4c50-a50a-7f2eb4fde562
125,NY,New York City,Dock 72 At The Brooklyn Navy Yard,c5d3fed2-836a-4911-b361-c37afdaa2317,6,https://www.wework.com/buildings/dock-72-at-the-brooklyn-navy-yard--new-york-city--NY/reserve/c5d3fed2-836a-4911-b361-c37afdaa2317
126,NY,New York City,Dock 72 At The Brooklyn Navy Yard,ebe15860-0016-4d4a-8f5d-8569b63a8e0b,6,https://www.wework.com/buildings/dock-72-at-the-brooklyn-navy-yard--new-york-city--NY/reserve/ebe15860-0016-4d4a-8f5d-8569b63a8e0b
